가맹점 영업일자,업종,고한읍 건수,사북읍 건수,정선군 건수,태백시 건수,영월군 건수,삼척시 건수
2025-09-08,기타,0,0,0,1,0,4
2025-09-08,슈퍼마켓,41,16,31,63,9,3
2025-09-08,실내 스크린 골프업,1,0,1,0,0,3
2025-09-08,세탁업,2,3,4,18,0,0
2025-09-08,식품판매업,36,57,18,86,15,4
2025-09-08,이ㆍ미용업,8,13,3,53,0,10
2025-09-08,당구장 운영업,1,2,0,0,0,0
2025-09-08,자동자 세차업,0,0,0,3,0,0
2025-09-08,주유소·LPG충전소,0,0,0,13,0,2
2025-09-08,목욕장업,0,8,3,2,0,0
2025-09-08,기타미용업,2,0,1,3,0,0
2025-09-08,휴게음식점업,3,8,0,10,0,0
2025-09-07,세탁업,0,3,0,3,0,0
2025-09-07,이ㆍ미용업,4,0,1,19,0,3
2025-09-07,일반음식점업,202,361,73,97,4,21
2025-09-07,식품판매업,31,118,9,60,24,10
2025-09-07,휴게음식점업,6,22,0,8,1,0
2025-09-07,목욕장업,0,15,0,2,0,0
2025-09-07,자동차 전문수리업,0,0,0,2,0,3
2025-09-07,일반주점업,0,0,0,1,0,0
2025-09-07,주유소·LPG충전소,0,0,0,19,0,6
2025-09-07,당구장 운영업,4,1,0,0,0,0
2025-09-07,실내 스크린 골프업,0,2,0,0,0,2
2025-09-07,슈퍼마켓,96,30,54,112,20,3
2025-09-07,소매업,16,40,14,96,12,22
2025-09-07,커피전문점,18,13,9,5,0,3
2025-09-07,기타미용업,2,3,2,4,0,0
2025-09-07,숙박업,45,94,39,5,0,0
2025-09-07,자동자 세차업,0,0,0,3,0,0
2025-09-06,자동차 전문수리업,1,0,0,4,0,0
2025-09-06,자동자 세차업,0,0,0,5,0,0
2025-09-06,소매업,11,70,9,110,10,51
2025-09-06,숙박업,42,139,31,6,0,0
2025-09-06,목욕장업,0,19,0,2,0,0
2025-09-06,일반음식점업,197,428,67,139,8,69
2025-09-06,기타미용업,4,0,3,5,0,4
2025-09-06,커피전문점,19,19,5,11,0,7
2025-09-06,식품판매업,30,125,24,84,30,14
2025-09-06,세탁업,3,10,1,9,0,12
2025-09-06,당구장 운영업,3,1,0,0,0,0
2025-09-06,실내 스크린 골프업,0,0,0,0,0,3
2025-09-06,일반주점업,0,0,0,2,0,0
2025-09-06,기타,0,0,0,1,0,0
2025-09-06,슈퍼마켓,113,45,70,80,11,6
2025-09-06,휴게음식점업,8,14,0,1,1,16
2025-09-06,이ㆍ미용업,7,10,1,43,0,12
2025-09-06,주유소·LPG충전소,0,0,3,16,0,5
2025-09-05,일반음식점업,163,469,125,115,8,30
2025-09-05,소매업,7,70,42,119,6,24
2025-09-05,기타미용업,3,0,4,0,0,0
2025-09-05,슈퍼마켓,102,41,67,67,26,3
2025-09-05,실내 스크린 골프업,0,1,0,0,0,0
2025-09-05,숙박업,64,114,30,2,0,0
2025-09-05,커피전문점,10,17,5,9,0,3
2025-09-05,목욕장업,0,26,0,2,0,0
2025-09-05,당구장 운영업,3,2,0,0,0,0
2025-09-05,이ㆍ미용업,9,9,34,40,0,6
2025-09-05,자동차 전문수리업,3,0,1,6,0,3
2025-09-05,자동자 세차업,0,0,2,3,0,0
2025-09-05,휴게음식점업,5,28,0,3,1,0
2025-09-05,식품판매업,39,128,30,80,13,12
2025-09-05,세탁업,2,2,0,6,0,0
2025-09-05,기타,0,0,0,1,0,0
2025-09-05,주유소·LPG충전소,0,0,6,20,0,5
2025-09-04,기타미용업,2,0,1,4,0,0
2025-09-04,자동자 세차업,0,0,3,3,0,0
2025-09-04,소매업,15,100,25,99,17,21
2025-09-04,이ㆍ미용업,2,10,29,24,10,5
2025-09-04,당구장 운영업,2,2,0,0,0,0
2025-09-04,세탁업,3,4,10,13,2,0
2025-09-04,목욕장업,0,9,0,4,0,0
2025-09-04,실내 스크린 골프업,0,0,2,0,0,1
2025-09-04,숙박업,24,116,29,3,0,0
2025-09-04,일반음식점업,142,440,149,126,23,27
2025-09-04,자동차 전문수리업,2,6,0,5,0,0
2025-09-04,기타,0,0,0,3,0,0
2025-09-04,주유소·LPG충전소,0,0,8,21,0,5
2025-09-04,식품판매업,65,111,52,82,34,12
2025-09-04,휴게음식점업,3,12,0,8,0,0
2025-09-04,커피전문점,9,5,8,15,0,3
2025-09-04,슈퍼마켓,117,44,71,92,20,7
2025-09-03,당구장 운영업,6,2,0,0,0,0
2025-09-03,일반음식점업,175,474,90,168,24,72
2025-09-03,휴게음식점업,5,25,0,6,0,10
2025-09-03,자동자 세차업,0,0,0,4,0,0
2025-09-03,목욕장업,0,11,0,2,0,0
2025-09-03,커피전문점,13,8,6,15,0,5
2025-09-03,이ㆍ미용업,9,8,3,53,10,13
2025-09-03,실내 스크린 골프업,0,1,0,0,0,4
2025-09-03,일반주점업,0,0,0,2,0,0
2025-09-03,식품판매업,46,136,24,62,25,14
2025-09-03,자동차 전문수리업,1,0,0,7,0,8
2025-09-03,기타,0,0,0,4,0,2
2025-09-03,슈퍼마켓,121,138,60,77,20,9
2025-09-03,세탁업,3,3,2,9,2,6
2025-09-03,주유소·LPG충전소,0,0,9,22,3,6
2025-09-03,숙박업,42,143,25,7,0,0
2025-09-03,기타미용업,3,0,0,6,0,2
2025-09-03,소매업,18,100,16,144,8,46
2025-09-02,세탁업,3,2,3,23,2,0
2025-09-02,이ㆍ미용업,11,6,3,68,10,7
2025-09-02,주유소·LPG충전소,0,0,9,24,11,6
2025-09-02,휴게음식점업,4,15,0,13,0,0
2025-09-02,실내 스크린 골프업,0,4,2,0,0,3
2025-09-02,자동차 전문수리업,3,0,0,9,0,4
2025-09-02,소매업,17,100,12,117,9,45
2025-09-02,숙박업,53,190,43,8,0,0
2025-09-02,식품판매업,62,254,26,79,27,13
2025-09-02,기타미용업,2,2,0,6,0,0
2025-09-02,슈퍼마켓,162,267,92,107,25,3
2025-09-02,자동자 세차업,0,0,0,4,0,0
2025-09-02,커피전문점,14,10,5,7,0,3
2025-09-02,일반주점업,0,0,0,2,0,0
2025-09-02,기타,0,0,0,1,0,0
2025-09-02,당구장 운영업,0,2,0,0,0,0
2025-09-02,일반음식점업,190,615,88,180,21,45
2025-09-02,목욕장업,0,16,0,2,0,0
2025-09-01,기타,0,0,0,1,0,3
2025-09-01,휴게음식점업,0,24,0,10,2,20
2025-09-01,식품판매업,56,258,19,65,39,18
2025-09-01,세탁업,3,0,0,16,0,10
2025-09-01,숙박업,71,212,46,6,0,0
2025-09-01,소매업,22,89,51,118,4,59
2025-09-01,목욕장업,0,2,0,2,0,0
2025-09-01,자동자 세차업,0,0,0,4,0,0
2025-09-01,이ㆍ미용업,6,11,3,46,0,19
2025-09-01,기타미용업,4,2,0,4,0,4
2025-09-01,주유소·LPG충전소,56,35,43,55,53,8
2025-09-01,일반음식점업,189,610,102,117,8,87
2025-09-01,커피전문점,12,8,12,8,0,7
2025-09-01,실내 스크린 골프업,0,0,1,0,0,5
2025-09-01,슈퍼마켓,153,483,80,116,38,10
2025-09-01,자동차 전문수리업,7,2,0,7,0,8
2025-08-31,자동차 전문수리업,0,0,0,1,0,4
2025-08-31,기타미용업,0,0,0,2,0,0
2025-08-31,이ㆍ미용업,2,0,0,8,0,3
2025-08-31,소매업,8,13,13,41,0,19
2025-08-31,숙박업,23,15,8,6,0,0
2025-08-31,일반음식점업,61,49,44,64,5,18
2025-08-31,일반주점업,0,0,0,2,0,0
2025-08-31,주유소·LPG충전소,0,0,0,0,0,3
2025-08-31,슈퍼마켓,7,0,7,26,3,0
2025-08-31,자동자 세차업,0,0,3,0,0,0
2025-08-31,휴게음식점업,1,5,1,0,1,0
2025-08-31,식품판매업,17,7,9,27,12,0
2025-08-31,실내 스크린 골프업,0,2,1,0,0,0
2025-08-31,커피전문점,5,0,0,2,0,3
2025-08-31,세탁업,0,0,1,7,0,0
2025-08-30,당구장 운영업,1,0,0,0,0,0
2025-08-30,세탁업,0,1,1,9,0,0
2025-08-30,소매업,14,11,11,67,2,11
2025-08-30,기타,0,0,0,0,0,2
2025-08-30,슈퍼마켓,4,1,3,25,3,6
2025-08-30,기타미용업,4,0,0,4,0,0
2025-08-30,휴게음식점업,1,1,0,6,0,4
2025-08-30,커피전문점,3,0,0,6,0,0
2025-08-30,실내 스크린 골프업,0,1,1,0,0,0
2025-08-30,숙박업,23,15,8,6,0,0
2025-08-30,식품판매업,17,14,5,37,6,0
2025-08-30,자동차 전문수리업,0,0,0,8,0,0
2025-08-30,일반음식점업,72,73,41,122,5,12
2025-08-30,자동자 세차업,0,0,2,0,0,0
2025-08-30,목욕장업,0,0,0,3,0,0
2025-08-30,이ㆍ미용업,1,6,2,44,0,1
2025-08-29,세탁업,3,1,1,7,0,3
2025-08-29,자동차 전문수리업,0,0,0,10,0,6
2025-08-29,숙박업,20,12,10,5,0,0
2025-08-29,실내 스크린 골프업,0,2,0,0,0,0
2025-08-29,기타,0,0,0,3,0,4
2025-08-29,소매업,11,9,8,78,1,31
2025-08-29,일반음식점업,60,66,55,118,6,30
2025-08-29,식품판매업,12,7,4,53,6,1
2025-08-29,슈퍼마켓,4,0,7,29,0,7
2025-08-29,기타미용업,2,0,2,2,0,4
2025-08-29,이ㆍ미용업,2,3,10,38,0,11
2025-08-29,커피전문점,2,0,0,10,0,0
2025-08-29,휴게음식점업,1,4,0,5,0,8
2025-08-28,이ㆍ미용업,3,7,40,36,0,0
2025-08-28,자동차 전문수리업,0,1,0,1,0,0
2025-08-28,기타미용업,2,0,1,4,0,0
2025-08-28,세탁업,2,3,4,5,0,0
2025-08-28,숙박업,22,9,4,0,0,0
2025-08-28,슈퍼마켓,4,1,10,24,4,0
2025-08-28,자동자 세차업,0,0,3,2,0,0
2025-08-28,휴게음식점업,1,3,0,3,0,0
2025-08-28,식품판매업,8,12,22,48,6,0
2025-08-28,커피전문점,13,2,9,6,0,0
2025-08-28,소매업,12,6,16,66,1,5
2025-08-28,일반주점업,0,0,0,2,0,0
2025-08-28,일반음식점업,51,64,126,130,6,0
2025-08-28,주유소·LPG충전소,0,0,0,0,0,3
2025-08-27,세탁업,0,1,4,18,2,0
2025-08-27,당구장 운영업,2,0,0,0,0,0
2025-08-27,숙박업,22,17,21,2,0,0
2025-08-27,실내 스크린 골프업,0,2,1,0,0,0
2025-08-27,커피전문점,6,0,8,9,0,0
2025-08-27,소매업,14,11,26,91,8,0
2025-08-27,슈퍼마켓,6,1,12,32,5,0
2025-08-27,식품판매업,9,12,15,33,10,0
2025-08-27,이ㆍ미용업,2,4,39,26,9,0
2025-08-27,주유소·LPG충전소,0,0,0,0,0,1
2025-08-27,자동자 세차업,0,0,3,5,0,0
2025-08-27,휴게음식점업,0,6,0,1,1,0
2025-08-27,기타미용업,4,0,0,2,0,0
2025-08-27,자동차 전문수리업,0,0,0,7,0,0
2025-08-27,일반음식점업,61,64,111,116,13,0
2025-08-26,기타미용업,2,0,2,2,0,7
2025-08-26,실내 스크린 골프업,0,1,0,0,0,0
2025-08-26,이ㆍ미용업,7,8,4,46,11,18
2025-08-26,당구장 운영업,1,0,0,0,0,0
2025-08-26,슈퍼마켓,10,4,7,26,4,9
2025-08-26,커피전문점,2,8,0,3,0,2
2025-08-26,자동차 전문수리업,0,0,0,1,0,8
2025-08-26,소매업,12,10,10,66,9,38
2025-08-26,식품판매업,8,17,11,53,7,8
2025-08-26,일반음식점업,56,68,53,95,25,51
2025-08-26,자동자 세차업,0,0,3,5,0,0
2025-08-26,세탁업,0,1,3,4,2,10
2025-08-26,휴게음식점업,3,11,0,9,1,10
2025-08-26,숙박업,18,11,9,2,0,0
2025-08-26,기타,0,0,0,0,0,4
2025-08-25,식품판매업,16,6,12,52,5,0
2025-08-25,소매업,15,9,8,85,2,19
2025-08-25,기타,0,0,0,3,0,4
2025-08-25,기타미용업,6,0,0,2,0,0
2025-08-25,슈퍼마켓,10,0,14,34,3,2
2025-08-25,휴게음식점업,4,3,0,8,0,4
2025-08-25,세탁업,0,2,5,10,0,0
2025-08-25,이ㆍ미용업,5,4,3,56,0,4
2025-08-25,자동차 전문수리업,0,0,0,4,0,4
2025-08-25,커피전문점,13,8,1,8,0,0
2025-08-25,숙박업,21,22,13,6,0,0
2025-08-25,자동자 세차업,0,0,1,5,0,0
2025-08-25,실내 스크린 골프업,0,1,0,0,0,3
2025-08-25,당구장 운영업,3,0,0,0,0,0
2025-08-25,일반음식점업,51,81,46,157,4,29
2025-08-24,슈퍼마켓,9,1,17,56,1,1
2025-08-24,일반주점업,0,0,0,1,0,0
2025-08-24,휴게음식점업,7,6,0,7,2,0
2025-08-24,기타미용업,0,0,1,5,0,0
2025-08-24,자동차 전문수리업,0,0,0,2,0,1
2025-08-24,주유소·LPG충전소,0,0,0,0,0,1
2025-08-24,자동자 세차업,0,0,4,1,0,0
2025-08-24,식품판매업,20,5,7,52,17,4
2025-08-24,소매업,7,8,11,53,7,16
2025-08-24,이ㆍ미용업,0,0,4,30,0,1
2025-08-24,당구장 운영업,1,0,0,0,0,0
2025-08-24,세탁업,0,0,1,0,0,0
2025-08-24,일반음식점업,90,88,72,114,8,13
2025-08-24,커피전문점,25,10,7,9,0,1
2025-08-24,목욕장업,0,0,0,5,0,0
2025-08-24,실내 스크린 골프업,0,1,9,0,0,1
2025-08-24,숙박업,34,11,14,0,0,0
2025-08-23,기타미용업,3,0,3,7,0,0
2025-08-23,슈퍼마켓,21,0,20,45,3,1
2025-08-23,자동차 전문수리업,0,0,0,4,0,0
2025-08-23,이ㆍ미용업,6,4,10,19,0,0
2025-08-23,기타,0,0,0,1,0,0
2025-08-23,일반음식점업,91,95,102,112,9,8
2025-08-23,소매업,14,8,8,78,1,11
2025-08-23,세탁업,2,0,5,6,0,4
2025-08-23,실내 스크린 골프업,1,1,0,0,0,0
2025-08-23,식품판매업,25,13,18,34,16,2
2025-08-23,숙박업,44,29,24,1,0,0
2025-08-23,휴게음식점업,7,7,1,5,0,0
2025-08-23,커피전문점,10,15,5,4,0,0
2025-08-23,자동자 세차업,0,0,3,1,0,0
2025-08-22,기타,0,0,0,5,0,4
2025-08-22,기타미용업,3,0,3,2,0,0
2025-08-22,자동차 전문수리업,0,1,0,4,0,6
2025-08-22,실내 스크린 골프업,0,1,0,0,0,1
2025-08-22,커피전문점,10,10,5,10,0,5
2025-08-22,슈퍼마켓,22,1,8,20,2,4
2025-08-22,자동자 세차업,0,0,3,1,0,0
2025-08-22,이ㆍ미용업,4,4,3,37,0,17
2025-08-22,휴게음식점업,4,13,0,2,0,12
2025-08-22,주유소·LPG충전소,0,0,0,0,0,1
2025-08-22,소매업,9,9,9,72,5,33
2025-08-22,일반음식점업,91,104,51,122,6,66
2025-08-22,세탁업,1,1,2,6,0,12
2025-08-22,식품판매업,6,20,8,46,9,4
2025-08-22,숙박업,45,26,21,2,0,0
2025-08-22,일반주점업,0,0,0,1,0,0
2025-08-21,당구장 운영업,2,0,0,0,0,0
2025-08-21,커피전문점,12,16,6,6,0,1
2025-08-21,기타미용업,3,0,2,4,0,0
2025-08-21,자동차 전문수리업,0,0,0,1,0,1
2025-08-21,일반음식점업,84,130,117,80,24,10
2025-08-21,휴게음식점업,4,10,0,2,0,0
2025-08-21,목욕장업,0,0,1,0,0,0
2025-08-21,실내 스크린 골프업,0,0,0,0,0,1
2025-08-21,슈퍼마켓,12,2,9,45,6,1
2025-08-21,소매업,12,17,33,56,15,12
2025-08-21,주유소·LPG충전소,0,0,0,0,0,1
2025-08-21,식품판매업,5,15,37,28,14,3
2025-08-21,세탁업,4,4,2,6,2,0
2025-08-21,숙박업,28,24,28,6,0,0
2025-08-21,이ㆍ미용업,2,4,38,25,10,1
2025-08-20,소매업,13,12,27,85,12,8
2025-08-20,일반음식점업,91,121,98,157,19,11
2025-08-20,슈퍼마켓,28,3,12,26,8,1
2025-08-20,휴게음식점업,4,7,0,2,0,0
2025-08-20,일반주점업,0,0,0,1,0,0
2025-08-20,이ㆍ미용업,2,6,18,32,10,3
2025-08-20,당구장 운영업,2,0,0,0,0,0
2025-08-20,자동자 세차업,0,0,1,0,0,0
2025-08-20,세탁업,2,4,1,6,2,0
2025-08-20,커피전문점,15,5,4,8,0,1
2025-08-20,자동차 전문수리업,0,1,0,7,0,1
2025-08-20,식품판매업,18,34,14,41,9,3
2025-08-20,기타미용업,1,0,2,2,0,0
2025-08-20,숙박업,42,25,14,10,0,0
2025-08-19,일반주점업,0,0,0,2,0,0
2025-08-19,기타미용업,1,0,5,2,0,0
2025-08-19,이ㆍ미용업,2,14,33,22,11,2
2025-08-19,숙박업,43,25,22,5,0,0
2025-08-19,세탁업,0,2,8,8,2,0
2025-08-19,자동자 세차업,0,0,1,0,0,0
2025-08-19,당구장 운영업,4,0,0,0,0,0
2025-08-19,자동차 전문수리업,0,0,0,2,0,1
2025-08-19,식품판매업,14,11,35,50,14,3
2025-08-19,소매업,18,15,19,79,13,11
2025-08-19,일반음식점업,86,125,137,91,23,14
2025-08-19,슈퍼마켓,30,2,8,35,9,2
2025-08-19,실내 스크린 골프업,0,1,0,0,0,2
2025-08-19,휴게음식점업,4,9,0,5,0,0
2025-08-19,커피전문점,1,13,11,5,0,1
2025-08-19,기타,0,0,0,1,0,0
2025-08-18,숙박업,41,37,21,7,0,0
2025-08-18,세탁업,4,2,0,6,1,0
2025-08-18,기타,0,0,0,1,0,0
2025-08-18,자동차 전문수리업,0,0,0,3,0,0
2025-08-18,슈퍼마켓,23,4,10,35,8,1
2025-08-18,휴게음식점업,1,5,0,8,0,0
2025-08-18,기타미용업,5,0,4,2,0,0
2025-08-18,일반음식점업,89,120,63,105,5,9
2025-08-18,당구장 운영업,0,1,0,0,0,0
2025-08-18,커피전문점,7,13,9,4,0,0
2025-08-18,이ㆍ미용업,9,13,2,44,0,0
2025-08-18,식품판매업,20,16,10,59,18,6
2025-08-18,실내 스크린 골프업,0,2,1,0,0,2
2025-08-18,소매업,12,32,13,85,6,14
2025-08-17,일반주점업,0,0,0,2,0,0
2025-08-17,실내 스크린 골프업,0,2,0,0,0,2
2025-08-17,일반음식점업,116,138,70,88,5,81
2025-08-17,숙박업,47,31,21,1,0,0
2025-08-17,소매업,7,45,12,44,14,33
2025-08-17,식품판매업,21,16,10,41,17,2
2025-08-17,목욕장업,0,0,0,4,0,0
2025-08-17,휴게음식점업,2,1,2,4,0,15
2025-08-17,기타미용업,2,4,3,3,0,1
2025-08-17,자동자 세차업,0,0,0,5,0,0
2025-08-17,당구장 운영업,0,1,0,0,0,0
2025-08-17,자동차 전문수리업,0,0,0,0,0,4
2025-08-17,이ㆍ미용업,4,0,3,23,0,20
2025-08-17,세탁업,0,1,0,2,0,1
2025-08-17,기타,0,0,0,2,0,0
2025-08-17,커피전문점,17,16,9,4,0,4
2025-08-17,슈퍼마켓,23,4,20,59,13,10
2025-08-16,세탁업,2,1,0,9,0,12
2025-08-16,휴게음식점업,3,4,0,7,1,8
2025-08-16,주유소·LPG충전소,0,0,0,0,0,2
2025-08-16,기타미용업,2,4,1,3,0,1
2025-08-16,소매업,13,46,6,67,4,28
2025-08-16,기타,0,0,0,4,0,0
2025-08-16,커피전문점,17,27,8,9,0,2
2025-08-16,식품판매업,34,41,8,56,12,6
2025-08-16,자동차 전문수리업,0,0,0,7,0,2
2025-08-16,목욕장업,0,0,0,3,0,0
2025-08-16,일반주점업,0,0,0,1,0,0
2025-08-16,슈퍼마켓,33,0,12,51,6,6
2025-08-16,실내 스크린 골프업,1,3,1,0,0,0
2025-08-16,이ㆍ미용업,5,12,3,29,0,15
2025-08-16,숙박업,57,39,37,3,0,0
2025-08-16,일반음식점업,136,187,73,100,6,56
2025-08-16,당구장 운영업,5,0,0,0,0,0
2025-08-15,기타,0,0,0,4,0,0
2025-08-15,자동자 세차업,0,0,0,3,0,0
2025-08-15,기타미용업,6,2,0,3,0,3
2025-08-15,세탁업,3,1,0,2,0,0
2025-08-15,소매업,20,53,7,79,11,10
2025-08-15,커피전문점,10,26,2,12,0,0
2025-08-15,자동차 전문수리업,1,1,0,2,0,0
2025-08-15,실내 스크린 골프업,0,2,0,0,0,1
2025-08-15,당구장 운영업,1,0,0,0,0,0
2025-08-15,식품판매업,40,27,10,61,18,5
2025-08-15,이ㆍ미용업,6,3,4,38,0,5
2025-08-15,숙박업,43,36,34,3,0,0
2025-08-15,휴게음식점업,2,21,1,9,0,0
2025-08-15,목욕장업,0,0,0,3,0,0
2025-08-15,일반음식점업,151,214,75,126,6,27
2025-08-15,슈퍼마켓,30,18,11,63,11,6
2025-08-14,기타미용업,1,3,2,3,0,1
2025-08-14,이ㆍ미용업,4,13,35,22,10,9
2025-08-14,목욕장업,0,0,0,4,0,0
2025-08-14,실내 스크린 골프업,0,3,0,0,0,1
2025-08-14,슈퍼마켓,29,16,13,50,16,5
2025-08-14,일반주점업,0,0,0,1,0,0
2025-08-14,휴게음식점업,5,11,2,3,0,0
2025-08-14,세탁업,3,2,5,14,2,0
2025-08-14,자동자 세차업,0,0,0,1,0,0
2025-08-14,숙박업,47,49,34,2,0,0
2025-08-14,식품판매업,28,26,20,52,16,5
2025-08-14,소매업,10,45,20,85,13,10
2025-08-14,자동차 전문수리업,0,0,1,5,0,0
2025-08-14,커피전문점,7,12,6,6,0,0
2025-08-14,일반음식점업,106,182,127,72,25,27
2025-08-14,당구장 운영업,1,1,0,0,0,0
2025-08-14,주유소·LPG충전소,0,0,0,0,0,3
2025-08-13,일반음식점업,92,163,82,128,21,32
2025-08-13,식품판매업,18,43,27,74,10,7
2025-08-13,목욕장업,0,0,0,2,0,0
2025-08-13,당구장 운영업,2,3,0,0,0,0
2025-08-13,커피전문점,11,10,4,12,0,0
2025-08-13,실내 스크린 골프업,0,0,5,0,0,2
2025-08-13,휴게음식점업,8,18,0,6,0,0
2025-08-13,소매업,10,46,13,76,11,16
2025-08-13,슈퍼마켓,24,14,12,51,10,4
2025-08-13,세탁업,2,1,8,16,2,0
2025-08-13,자동차 전문수리업,1,0,0,4,0,0
2025-08-13,주유소·LPG충전소,0,0,0,0,0,1
2025-08-13,기타미용업,1,0,1,3,0,2
2025-08-13,이ㆍ미용업,4,5,12,32,12,8
2025-08-13,숙박업,31,43,27,2,0,0
2025-08-13,자동자 세차업,0,0,0,3,0,0
2025-08-12,소매업,23,40,22,73,5,28
2025-08-12,휴게음식점업,3,7,2,6,0,12
2025-08-12,이ㆍ미용업,7,7,2,38,0,18
2025-08-12,기타미용업,1,2,3,3,0,1
2025-08-12,실내 스크린 골프업,0,2,2,0,0,2
2025-08-12,일반음식점업,83,209,56,109,4,62
2025-08-12,목욕장업,0,0,0,4,0,0
2025-08-12,자동자 세차업,0,0,0,3,0,0
2025-08-12,슈퍼마켓,40,24,22,49,11,8
2025-08-12,당구장 운영업,0,3,0,0,0,0
2025-08-12,커피전문점,1,5,5,15,0,2
2025-08-12,식품판매업,24,43,12,75,14,8
2025-08-12,일반주점업,0,0,0,1,0,0
2025-08-12,자동차 전문수리업,1,2,0,3,0,2
2025-08-12,세탁업,5,1,0,16,0,6
2025-08-12,숙박업,34,51,24,4,0,0
2025-08-12,기타,0,0,0,6,0,4
2025-08-11,일반음식점업,105,190,49,116,20,32
2025-08-11,실내 스크린 골프업,0,0,0,0,0,2
2025-08-11,이ㆍ미용업,10,9,4,38,8,10
2025-08-11,자동자 세차업,0,0,0,3,0,0
2025-08-11,슈퍼마켓,36,15,14,66,13,2
2025-08-11,목욕장업,0,0,0,4,0,0
2025-08-11,기타미용업,1,0,2,2,0,2
2025-08-11,커피전문점,11,6,8,4,0,0
2025-08-11,소매업,13,33,12,87,14,12
2025-08-11,자동차 전문수리업,1,0,3,6,0,0
2025-08-11,휴게음식점업,2,8,0,7,1,0
2025-08-11,숙박업,39,53,27,4,0,0
2025-08-11,식품판매업,52,50,16,53,18,4
2025-08-11,세탁업,5,4,0,15,2,0
2025-08-11,당구장 운영업,4,4,0,0,0,0
2025-08-10,실내 스크린 골프업,0,0,3,0,0,2
2025-08-10,커피전문점,25,17,10,6,0,2
2025-08-10,기타미용업,1,0,0,6,0,0
2025-08-10,자동자 세차업,0,0,1,3,0,0
2025-08-10,일반음식점업,132,236,137,77,5,16
2025-08-10,숙박업,35,47,34,1,0,0
2025-08-10,당구장 운영업,2,2,0,0,0,0
2025-08-10,기타,0,0,0,1,0,0
2025-08-10,휴게음식점업,4,13,0,6,0,0
2025-08-10,자동차 전문수리업,1,0,0,4,0,2
2025-08-10,소매업,7,33,32,65,10,18
2025-08-10,슈퍼마켓,45,29,10,67,26,7
2025-08-10,세탁업,0,1,3,4,0,0
2025-08-10,이ㆍ미용업,3,3,10,23,0,3
2025-08-10,주유소·LPG충전소,0,0,0,0,0,1
2025-08-10,목욕장업,0,8,0,2,0,0
2025-08-10,식품판매업,43,64,31,37,12,8
2025-08-09,일반음식점업,166,307,57,133,5,62
2025-08-09,실내 스크린 골프업,0,0,0,0,0,2
2025-08-09,당구장 운영업,7,2,0,0,0,0
2025-08-09,주유소·LPG충전소,0,0,0,9,0,5
2025-08-09,이ㆍ미용업,3,11,4,35,0,13
2025-08-09,목욕장업,0,19,0,2,0,0
2025-08-09,자동차 전문수리업,2,1,0,2,0,4
2025-08-09,소매업,8,23,14,75,13,29
2025-08-09,자동자 세차업,0,0,1,3,0,0
2025-08-09,일반주점업,0,0,0,3,0,0
2025-08-09,슈퍼마켓,50,30,33,58,10,3
2025-08-09,숙박업,32,74,33,2,0,0
2025-08-09,기타미용업,0,2,0,1,0,0
2025-08-09,세탁업,0,2,2,11,0,12
2025-08-09,휴게음식점업,7,18,0,5,0,18
2025-08-09,식품판매업,48,47,9,64,25,8
2025-08-09,커피전문점,9,13,6,7,0,6
2025-08-09,기타,0,0,0,1,0,0
2025-08-08,소매업,9,53,15,85,3,16
2025-08-08,자동차 전문수리업,1,1,2,6,0,2
2025-08-08,숙박업,35,81,26,4,0,0
2025-08-08,일반음식점업,142,259,124,113,8,16
2025-08-08,당구장 운영업,0,2,0,0,0,0
2025-08-08,슈퍼마켓,32,30,36,71,9,5
2025-08-08,세탁업,0,4,4,4,0,0
2025-08-08,목욕장업,0,14,0,2,0,0
2025-08-08,커피전문점,3,10,10,11,0,0
2025-08-08,실내 스크린 골프업,0,1,0,0,0,2
2025-08-08,자동자 세차업,0,0,1,5,0,0
2025-08-08,휴게음식점업,2,27,0,6,0,0
2025-08-08,이ㆍ미용업,3,7,37,37,1,0
2025-08-08,식품판매업,31,58,37,56,15,8
2025-08-08,기타미용업,2,0,0,2,0,0
2025-08-08,주유소·LPG충전소,0,0,0,8,0,4
2025-08-07,자동차 전문수리업,0,1,0,1,0,0
2025-08-07,식품판매업,28,107,33,79,20,10
2025-08-07,숙박업,31,91,20,8,0,0
2025-08-07,이ㆍ미용업,8,16,10,54,0,4
2025-08-07,커피전문점,15,19,2,13,0,1
2025-08-07,기타,0,0,0,6,0,0
2025-08-07,일반음식점업,151,314,106,180,5,21
2025-08-07,기타미용업,1,1,2,1,0,0
2025-08-07,자동자 세차업,0,0,2,5,0,0
2025-08-07,세탁업,1,5,4,6,0,0
2025-08-07,당구장 운영업,2,1,0,0,0,0
2025-08-07,휴게음식점업,6,19,0,10,0,0
2025-08-07,슈퍼마켓,68,46,43,65,1,5
2025-08-07,목욕장업,0,14,0,2,0,0
2025-08-07,소매업,8,38,10,87,7,20
2025-08-07,주유소·LPG충전소,0,0,0,7,0,7
2025-08-07,실내 스크린 골프업,0,0,0,0,0,1
2025-08-06,기타미용업,4,1,0,3,0,0
2025-08-06,슈퍼마켓,60,55,50,64,13,3
2025-08-06,목욕장업,0,15,0,2,0,0
2025-08-06,주유소·LPG충전소,0,0,0,13,0,4
